date,symbol,spot_price,near_contract,near_contract_price,dominant_contract,dominant_contract_price,near_month,dominant_month,near_basis,dom_basis,near_basis_rate,dom_basis_rate
2024-03-14,J,1923.33,j2403,2164.0,j2405,2168.5,2403,2405,240.67000000000007,245.17000000000007,0.12513193263766498,0.12747162473418494
2024-03-14,JM,2307.5,jm2403,1772.0,jm2405,1599.0,2403,2405,-535.5,-708.5,-0.23206933911159267,-0.3070422535211268
2024-03-14,I,836.44,i2403,952.0,i2405,798.0,2403,2405,115.55999999999995,-38.440000000000055,0.1381569508870928,-0.04595667352111332
2024-03-14,EG,4600.0,eg2403,4375.0,eg2405,4589.0,2403,2405,-225.0,-11.0,-0.048913043478260865,-0.0023913043478260843
2024-03-14,EB,9410.0,eb2403,9330.0,eb2405,9462.0,2403,2405,-80.0,52.0,-0.008501594048884176,0.005526036131774603
2024-03-14,PG,4746.0,pg2403,4400.0,pg2404,4689.0,2403,2404,-346.0,-57.0,-0.07290349768225879,-0.012010113780025256
2024-03-14,LH,14480.0,lh2403,14140.0,lh2405,14990.0,2403,2405,-340.0,510.0,-0.023480662983425438,0.035220994475138045
2024-03-14,WH,2764.0,WH403,3198.0,WH501,3198.0,2403,2501,434.0,434.0,0.15701881331403755,0.15701881331403755
2024-03-14,PM,2764.0,PM403,3122.0,PM501,3122.0,2403,2501,358.0,358.0,0.12952243125904483,0.12952243125904483
2024-03-14,CF,17060.83,CF403,15860.0,CF405,15930.0,2403,2405,-1200.8300000000017,-1130.8300000000017,-0.07038520400238446,-0.06628223832017566
2024-03-14,SR,6714.0,SR403,6430.0,SR405,6491.0,2403,2405,-284.0,-223.0,-0.04229967232648202,-0.033214179326779836
2024-03-14,TA,5835.0,TA403,5806.0,TA405,5898.0,2403,2405,-29.0,63.0,-0.004970008568980333,0.010796915167095023
2024-03-14,OI,8335.0,OI403,8182.0,OI405,8213.0,2403,2405,-153.0,-122.0,-0.01835632873425319,-0.014637072585482858
2024-03-14,MA,2710.0,MA403,2557.0,MA405,2536.0,2403,2405,-153.0,-174.0,-0.05645756457564577,-0.06420664206642068
2024-03-14,FG,1632.0,FG403,1669.0,FG405,1571.0,2403,2405,37.0,-61.0,0.02267156862745101,-0.037377450980392135
2024-03-14,RM,2733.33,RM403,2470.0,RM405,2647.0,2403,2405,-263.3299999999999,-86.32999999999993,-0.09634036139068458,-0.03158418485876202
2024-03-14,SF,6350.0,SF403,6496.0,SF405,6486.0,2403,2405,146.0,136.0,0.022992125984252043,0.021417322834645702
2024-03-14,SM,5926.67,SM403,6128.0,SM405,6184.0,2403,2405,201.32999999999993,257.3299999999999,0.03397017212026321,0.04341898570360758
2024-03-14,CY,25825.0,CY403,20510.0,CY405,21215.0,2403,2405,-5315.0,-4610.0,-0.20580832526621495,-0.17850919651500485
2024-03-14,UR,2516.67,UR403,2193.0,UR405,2109.0,2403,2405,-323.6700000000001,-407.6700000000001,-0.12861042568155545,-0.16198786491673522
2024-03-14,SA,2110.0,SA403,1832.0,SA405,1812.0,2403,2405,-278.0,-298.0,-0.1317535545023697,-0.14123222748815167
2024-03-14,PF,7586.0,PF403,7400.0,PF405,7352.0,2403,2405,-186.0,-234.0,-0.024518850514104962,-0.030846295808067525
2024-03-14,PX,8600.0,PX405,8458.0,PX405,8458.0,2405,2405,-142.0,-142.0,-0.01651162790697669,-0.01651162790697669
2024-03-14,SH,802.0,SH405,2660.0,SH405,2660.0,2405,2405,1858.0,1858.0,2.316708229426434,2.316708229426434
2024-03-14,CU,71881.67,cu2403,71350.0,cu2405,71570.0,2403,2405,-531.6699999999983,-311.66999999999825,-0.0073964614344658175,-0.004335875891586793
2024-03-14,AL,19250.0,al2403,19190.0,al2405,19140.0,2403,2405,-60.0,-110.0,-0.0031168831168830735,-0.005714285714285672
2024-03-14,ZN,21434.0,zn2403,21350.0,zn2405,21425.0,2403,2405,-84.0,-9.0,-0.003919007184846501,-0.0004198936269478315
2024-03-14,PB,16218.75,pb2403,16240.0,pb2405,16285.0,2403,2405,21.25,66.25,0.0013102119460501882,0.004084778420038626
2024-03-14,NI,142416.67,ni2403,139850.0,ni2405,140280.0,2403,2405,-2566.670000000013,-2136.670000000013,-0.01802225820895831,-0.015002948741885458
2024-03-14,SN,224700.0,sn2403,223490.0,sn2404,224160.0,2403,2404,-1210.0,-540.0,-0.005384957721406347,-0.0024032042723631797
2024-03-14,AU,506.22,au2403,503.78,au2406,506.34,2403,2406,-2.4400000000000546,0.1199999999999477,-0.004820038718343911,0.00023705108450866597
2024-03-14,AG,6318.33,ag2403,6165.0,ag2406,6287.0,2403,2406,-153.32999999999993,-31.329999999999927,-0.024267488402789916,-0.004958588741012293
2024-03-14,RB,3506.22,rb2403,3486.0,rb2405,3506.0,2403,2405,-20.2199999999998,-0.2199999999997999,-0.005766894262196787,-6.274563490016316e-05
2024-03-14,WR,3743.2,wr2403,4230.0,wr2405,3809.0,2403,2405,486.8000000000002,65.80000000000018,0.13004915580252185,0.0175785424235948
2024-03-14,HC,3816.0,hc2403,3715.0,hc2405,3701.0,2403,2405,-101.0,-115.0,-0.026467505241090095,-0.030136268343815553
2024-03-14,FU,5604.0,fu2404,3348.0,fu2405,3292.0,2404,2405,-2256.0,-2312.0,-0.40256959314775165,-0.4125624553890078
2024-03-14,BU,3593.71,bu2403,3540.0,bu2406,3642.0,2403,2406,-53.710000000000036,48.289999999999964,-0.014945557654902575,0.013437366955040941
2024-03-14,RU,13410.0,ru2403,14120.0,ru2405,14380.0,2403,2405,710.0,970.0,0.052945563012677166,0.0723340790454885
2024-03-14,SP,6124.0,sp2403,5970.0,sp2405,6036.0,2403,2405,-154.0,-88.0,-0.025146962769431735,-0.014369693011103801
2024-03-14,SS,13892.5,ss2403,13475.0,ss2405,13560.0,2403,2405,-417.5,-332.5,-0.03005218643152785,-0.023933777217923335
2024-03-14,BR,13280.0,br2403,13275.0,br2405,13370.0,2403,2405,-5.0,90.0,-0.0003765060240963347,0.006777108433734913
2024-03-14,SI,14830.0,SI2403,13275.0,SI2405,13230.0,2403,2405,-1555.0,-1600.0,-0.10485502360080912,-0.10788941335131486
2024-03-14,LC,116600.0,LC2403,109550.0,LC2407,112100.0,2403,2407,-7050.0,-4500.0,-0.06046312178387647,-0.038593481989708356
2024-03-15,C,2350.0,c2405,2451.0,c2405,2451.0,2405,2405,101.0,101.0,0.04297872340425535,0.04297872340425535
2024-03-15,A,4700.0,a2405,4780.0,a2405,4780.0,2405,2405,80.0,80.0,0.017021276595744705,0.017021276595744705
2024-03-15,M,3500.0,m2405,3292.0,m2405,3292.0,2405,2405,-208.0,-208.0,-0.059428571428571386,-0.059428571428571386
2024-03-15,Y,8130.0,y2405,7818.0,y2405,7818.0,2405,2405,-312.0,-312.0,-0.038376383763837674,-0.038376383763837674
2024-03-15,P,8310.0,p2404,8260.0,p2405,8084.0,2404,2405,-50.0,-226.0,-0.006016847172081841,-0.027196149217809884
2024-03-15,JD,3670.0,jd2403,3410.0,jd2405,3523.0,2403,2405,-260.0,-147.0,-0.07084468664850141,-0.04005449591280652
2024-03-15,L,8195.71,l2404,8235.0,l2405,8280.0,2404,2405,39.29000000000087,84.29000000000087,0.004793971480201442,0.01028464891998393
2024-03-15,V,5566.0,v2404,5883.0,v2405,5930.0,2404,2405,317.0,364.0,0.056952928494430566,0.065397053539346
2024-03-15,PP,7721.43,pp2404,7548.0,pp2405,7590.0,2404,2405,-173.4300000000003,-131.4300000000003,-0.022460865409645647,-0.017021458460414807
2024-03-15,J,1923.33,j2404,2122.0,j2405,2141.0,2404,2405,198.67000000000007,217.67000000000007,0.10329480640347732,0.1131735063665622
2024-03-15,JM,2287.5,jm2404,1484.0,jm2405,1564.5,2404,2405,-803.5,-723.0,-0.3512568306010929,-0.3160655737704918
2024-03-15,I,816.89,i2404,805.5,i2405,781.5,2404,2405,-11.389999999999986,-35.389999999999986,-0.01394312575744594,-0.04332284640526873
2024-03-15,EG,4591.67,eg2403,4375.0,eg2405,4624.0,2403,2405,-216.67000000000007,32.32999999999993,-0.04718762454618908,0.007041011222496341
2024-03-15,EB,9430.0,eb2403,9517.0,eb2405,9400.0,2403,2405,87.0,-30.0,0.009225874867444306,-0.0031813361611876534
2024-03-15,PG,4756.0,pg2403,4400.0,pg2404,4711.0,2403,2404,-356.0,-45.0,-0.07485281749369221,-0.009461732548359914
2024-03-15,LH,14500.0,lh2403,14140.0,lh2405,15165.0,2403,2405,-360.0,665.0,-0.024827586206896513,0.045862068965517144
2024-03-15,WH,2760.0,WH405,3198.0,WH503,3198.0,2405,2503,438.0,438.0,0.15869565217391313,0.15869565217391313
2024-03-15,PM,2760.0,PM405,3122.0,PM503,3122.0,2405,2503,362.0,362.0,0.13115942028985517,0.13115942028985517
2024-03-15,CF,17075.67,CF405,15995.0,CF405,15995.0,2405,2405,-1080.6699999999983,-1080.6699999999983,-0.06328712138381676,-0.06328712138381676
2024-03-15,SR,6714.0,SR405,6536.0,SR405,6536.0,2405,2405,-178.0,-178.0,-0.026511766458147124,-0.026511766458147124
2024-03-15,TA,5883.0,TA404,5918.0,TA405,5940.0,2404,2405,35.0,57.0,0.005949345571987008,0.009688934217236156
2024-03-15,OI,8308.33,OI405,8240.0,OI405,8240.0,2405,2405,-68.32999999999993,-68.32999999999993,-0.008224276118064644,-0.008224276118064644
2024-03-15,MA,2721.67,MA404,2585.0,MA405,2565.0,2404,2405,-136.67000000000007,-156.67000000000007,-0.05021549269382408,-0.057563922150738356
2024-03-15,FG,1626.3999999999999,FG404,1645.0,FG405,1603.0,2404,2405,18.600000000000136,-23.399999999999864,0.011436301032956342,-0.014387604525331943
2024-03-15,RM,2743.33,RM405,2660.0,RM405,2660.0,2405,2405,-83.32999999999993,-83.32999999999993,-0.030375492558314177,-0.030375492558314177
2024-03-15,SF,6345.71,SF404,6424.0,SF405,6432.0,2404,2405,78.28999999999996,86.28999999999996,0.012337468935706086,0.013598163168502708
2024-03-15,SM,5906.67,SM404,6092.0,SM405,6122.0,2404,2405,185.32999999999993,215.32999999999993,0.03137639312844631,0.03645539703420031
2024-03-15,CY,25750.0,CY404,21585.0,CY405,21240.0,2404,2405,-4165.0,-4510.0,-0.16174757281553398,-0.17514563106796122
2024-03-15,UR,2513.33,UR404,2159.0,UR405,2120.0,2404,2405,-354.3299999999999,-393.3299999999999,-0.14098029307731175,-0.15649755503654517
2024-03-15,SA,2110.0,SA404,1833.0,SA405,1809.0,2404,2405,-277.0,-301.0,-0.13127962085308054,-0.14265402843601893
2024-03-15,PF,7642.0,PF404,7366.0,PF405,7406.0,2404,2405,-276.0,-236.0,-0.03611619994765769,-0.030881968071185595
2024-03-15,PX,8600.0,PX405,8520.0,PX405,8520.0,2405,2405,-80.0,-80.0,-0.009302325581395321,-0.009302325581395321
2024-03-15,SH,806.0,SH405,2676.0,SH405,2676.0,2405,2405,1870.0,1870.0,2.3200992555831266,2.3200992555831266
2024-03-15,CU,71981.67,cu2403,72910.0,cu2405,73130.0,2403,2405,928.3300000000017,1148.3300000000017,0.01289675552123204,0.015953089168395218
2024-03-15,AL,19190.0,al2403,19200.0,al2405,19295.0,2403,2405,10.0,105.0,0.0005211047420532466,0.0054715997915582015
2024-03-15,ZN,21314.0,zn2403,21425.0,zn2405,21500.0,2403,2405,111.0,186.0,0.005207844609177004,0.00872665853429666
2024-03-15,PB,16218.75,pb2403,16310.0,pb2405,16315.0,2403,2405,91.25,96.25,0.005626204238921018,0.005934489402697585
2024-03-15,NI,141028.33,ni2403,141000.0,ni2405,141870.0,2403,2405,-28.329999999987194,841.6700000000128,-0.0002008816242806688,0.005968091659314112
2024-03-15,SN,224200.0,sn2403,225400.0,sn2405,226300.0,2403,2405,1200.0,2100.0,0.00535236396074934,0.009366636931311234
2024-03-15,AU,506.34,au2403,506.5,au2406,508.16,2403,2406,0.160000000000025,1.82000000000005,0.0003159932061460591,0.0035944227199116163
2024-03-15,AG,6279.67,ag2403,6310.0,ag2406,6344.0,2403,2406,30.329999999999927,64.32999999999993,0.004829871633381888,0.010244168881485827
2024-03-15,RB,3459.56,rb2403,3490.0,rb2405,3490.0,2403,2405,30.440000000000055,30.440000000000055,0.008798806784677815,0.008798806784677815
2024-03-15,WR,3699.2,wr2403,4230.0,wr2405,3815.0,2403,2405,530.8000000000002,115.80000000000018,0.14349048442906587,0.03130406574394473
2024-03-15,HC,3778.0,hc2403,3700.0,hc2405,3692.0,2403,2405,-78.0,-86.0,-0.020645844362096377,-0.02276336686077285
2024-03-15,FU,5634.0,fu2404,3351.0,fu2405,3312.0,2404,2405,-2283.0,-2322.0,-0.40521831735889247,-0.41214057507987223
2024-03-15,BU,3592.29,bu2403,3536.0,bu2406,3680.0,2403,2406,-56.289999999999964,87.71000000000004,-0.015669670321716733,0.02441618020816816
2024-03-15,RU,13630.0,ru2403,14205.0,ru2405,14790.0,2403,2405,575.0,1160.0,0.04218635363169487,0.0851063829787233
2024-03-15,SP,6134.0,sp2403,5970.0,sp2405,6044.0,2403,2405,-164.0,-90.0,-0.026736224323443136,-0.01467231822627979
2024-03-15,SS,13867.5,ss2403,13550.0,ss2405,13635.0,2403,2405,-317.5,-232.5,-0.022895258698395482,-0.016765819361817202
2024-03-15,BR,13280.0,br2403,13480.0,br2405,13590.0,2403,2405,200.0,310.0,0.015060240963855387,0.02334337349397586
2024-03-15,SI,14730.0,SI2404,12730.0,SI2405,12790.0,2404,2405,-2000.0,-1940.0,-0.13577732518669383,-0.13170400543109295
2024-03-15,LC,116600.0,LC2404,114350.0,LC2407,115050.0,2404,2407,-2250.0,-1550.0,-0.019296740994854233,-0.013293310463121766
2024-03-18,C,2351.43,c2405,2440.0,c2405,2440.0,2405,2405,88.57000000000016,88.57000000000016,0.03766644127190699,0.03766644127190699
2024-03-18,A,4700.0,a2405,4777.0,a2405,4777.0,2405,2405,77.0,77.0,0.016382978723404218,0.016382978723404218
2024-03-18,M,3558.0,m2405,3266.0,m2405,3266.0,2405,2405,-292.0,-292.0,-0.08206857785272625,-0.08206857785272625
2024-03-18,Y,8124.0,y2405,7844.0,y2405,7844.0,2405,2405,-280.0,-280.0,-0.03446578040374204,-0.03446578040374204
2024-03-18,P,8290.0,p2404,8248.0,p2405,8132.0,2404,2405,-42.0,-158.0,-0.00506634499396863,-0.019059107358262994
2024-03-18,JD,3645.0,jd2403,3407.0,jd2405,3441.0,2403,2405,-238.0,-204.0,-0.06529492455418384,-0.05596707818930036
2024-03-18,L,8202.86,l2404,8272.0,l2405,8312.0,2404,2405,69.13999999999942,109.13999999999942,0.008428767527423275,0.013305115532874945
2024-03-18,V,5596.0,v2404,5872.0,v2405,5920.0,2404,2405,276.0,324.0,0.04932094353109373,0.05789849892780552
2024-03-18,PP,7728.57,pp2404,7564.0,pp2405,7610.0,2404,2405,-164.5699999999997,-118.56999999999971,-0.02129371927795176,-0.015341777327500417
2024-03-18,J,1923.33,j2404,2118.0,j2405,2147.0,2404,2405,194.67000000000007,223.67000000000007,0.10121508009545943,0.11629309582858904
2024-03-18,JM,2250.0,jm2404,1516.5,jm2405,1591.0,2404,2405,-733.5,-659.0,-0.32599999999999996,-0.29288888888888887
2024-03-18,I,802.89,i2404,824.0,i2405,803.0,2404,2405,21.110000000000014,0.11000000000001364,0.026292518277721832,0.00013700506918756794
2024-03-18,EG,4560.0,eg2403,4375.0,eg2405,4512.0,2403,2405,-185.0,-48.0,-0.040570175438596534,-0.010526315789473717
2024-03-18,EB,9420.0,eb2403,9550.0,eb2405,9382.0,2403,2405,130.0,-38.0,0.013800424628450214,-0.004033970276008492
2024-03-18,PG,4776.0,pg2403,4450.0,pg2405,4731.0,2403,2405,-326.0,-45.0,-0.0682579564489112,-0.009422110552763874
2024-03-18,LH,14520.0,lh2403,14660.0,lh2405,15495.0,2403,2405,140.0,975.0,0.009641873278236845,0.06714876033057848
2024-03-18,WH,2760.0,WH405,3198.0,WH503,3198.0,2405,2503,438.0,438.0,0.15869565217391313,0.15869565217391313
2024-03-18,PM,2748.0,PM405,3122.0,PM503,3122.0,2405,2503,374.0,374.0,0.1360989810771469,0.1360989810771469
2024-03-18,CF,17061.33,CF405,16090.0,CF405,16090.0,2405,2405,-971.3300000000017,-971.3300000000017,-0.05693166945367101,-0.05693166945367101
2024-03-18,SR,6742.0,SR405,6556.0,SR405,6556.0,2405,2405,-186.0,-186.0,-0.027588252743992903,-0.027588252743992903
2024-03-18,TA,5931.0,TA404,5924.0,TA405,5938.0,2404,2405,-7.0,7.0,-0.001180239419996676,0.001180239419996676
2024-03-18,OI,8388.33,OI405,8285.0,OI405,8285.0,2405,2405,-103.32999999999993,-103.32999999999993,-0.012318304120128798,-0.012318304120128798
2024-03-18,MA,2701.67,MA404,2582.0,MA405,2568.0,2404,2405,-119.67000000000007,-133.67000000000007,-0.0442948250526527,-0.04947680508722385
2024-03-18,FG,1626.3999999999999,FG404,1576.0,FG405,1534.0,2404,2405,-50.399999999999864,-92.39999999999986,-0.03098868666994581,-0.05681259222823409
2024-03-18,RM,2758.33,RM405,2649.0,RM405,2649.0,2405,2405,-109.32999999999993,-109.32999999999993,-0.039636301675288976,-0.039636301675288976
2024-03-18,SF,6345.71,SF404,6468.0,SF405,6480.0,2404,2405,122.28999999999996,134.28999999999996,0.019271287216087618,0.021162328565282662
2024-03-18,SM,5906.67,SM404,6134.0,SM405,6162.0,2404,2405,227.32999999999993,255.32999999999993,0.03848699859650195,0.04322740224187238
2024-03-18,CY,25750.0,CY404,21545.0,CY405,21245.0,2404,2405,-4205.0,-4505.0,-0.16330097087378637,-0.17495145631067965
2024-03-18,UR,2513.33,UR404,2099.0,UR405,2029.0,2404,2405,-414.3299999999999,-484.3299999999999,-0.16485300378382461,-0.19270449960808966
2024-03-18,SA,2110.0,SA404,1854.0,SA405,1824.0,2404,2405,-256.0,-286.0,-0.12132701421800951,-0.13554502369668242
2024-03-18,PF,7652.0,PF404,7344.0,PF405,7374.0,2404,2405,-308.0,-278.0,-0.040250914793518056,-0.036330371144798757
2024-03-18,PX,8600.0,PX405,8522.0,PX405,8522.0,2405,2405,-78.0,-78.0,-0.009069767441860499,-0.009069767441860499
2024-03-18,SH,812.0,SH405,2705.0,SH405,2705.0,2405,2405,1893.0,1893.0,2.33128078817734,2.33128078817734
2024-03-18,CU,72943.33,cu2404,72720.0,cu2405,72830.0,2404,2405,-223.33000000000175,-113.33000000000175,-0.0030616918640813395,-0.0015536718710265074
2024-03-18,AL,19266.67,al2404,19275.0,al2405,19270.0,2404,2405,8.330000000001746,3.3300000000017462,0.0004323528663749965,0.0001728373403395711
2024-03-18,ZN,21326.0,zn2404,21310.0,zn2405,21340.0,2404,2405,-16.0,14.0,-0.0007502579011535726,0.0006564756635092373
2024-03-18,PB,16231.25,pb2404,16245.0,pb2405,16255.0,2404,2405,13.75,23.75,0.000847131305352411,0.0014632268001539828
2024-03-18,NI,141116.67,ni2404,139610.0,ni2405,139950.0,2404,2405,-1506.6700000000128,-1166.6700000000128,-0.010676768378959145,-0.00826741447342838
2024-03-18,SN,228762.5,sn2404,228330.0,sn2405,228900.0,2404,2405,-432.5,137.5,-0.0018906070706519174,0.0006010600513632891
2024-03-18,AU,504.22,au2404,503.04,au2406,504.04,2404,2406,-1.1800000000000068,-0.18000000000000682,-0.002340248304311676,-0.0003569870294712896
2024-03-18,AG,6324.67,ag2404,6325.0,ag2406,6328.0,2404,2406,0.32999999999992724,3.3299999999999272,5.2176635302769725e-05,0.000526509683509202
2024-03-18,RB,3458.44,rb2404,3462.0,rb2405,3513.0,2404,2405,3.5599999999999454,54.559999999999945,0.0010293658412463547,0.0157758989602248
2024-03-18,WR,3711.2,wr2404,4226.0,wr2405,3797.0,2404,2405,514.8000000000002,85.80000000000018,0.13871524035352456,0.023119206725587427
2024-03-18,HC,3776.0,hc2404,3726.0,hc2405,3725.0,2404,2405,-50.0,-51.0,-0.013241525423728806,-0.013506355932203395
2024-03-18,FU,5660.0,fu2404,3353.0,fu2405,3318.0,2404,2405,-2307.0,-2342.0,-0.4075971731448763,-0.4137809187279152
2024-03-18,BU,3589.43,bu2404,3630.0,bu2406,3677.0,2404,2406,40.570000000000164,87.57000000000016,0.011302630222626009,0.0243966312199988
2024-03-18,RU,13630.0,ru2404,15440.0,ru2405,15500.0,2404,2405,1810.0,1870.0,0.13279530447542176,0.1371973587674249
2024-03-18,SP,6134.0,sp2404,5970.0,sp2405,6012.0,2404,2405,-164.0,-122.0,-0.026736224323443136,-0.019889142484512567
2024-03-18,SS,13905.0,ss2404,13745.0,ss2405,13785.0,2404,2405,-160.0,-120.0,-0.011506652283351348,-0.008629989212513456
2024-03-18,BR,13280.0,br2404,14120.0,br2405,14110.0,2404,2405,840.0,830.0,0.06325301204819267,0.0625
2024-03-18,SI,14690.0,SI2404,12650.0,SI2405,12705.0,2404,2405,-2040.0,-1985.0,-0.13886997957794422,-0.13512593601089173
2024-03-18,LC,116600.0,LC2404,115750.0,LC2407,116900.0,2404,2407,-850.0,300.0,-0.007289879931389409,0.002572898799313883
2024-03-19,C,2355.71,c2405,2420.0,c2405,2420.0,2405,2405,64.28999999999996,64.28999999999996,0.027291135156704227,0.027291135156704227
2024-03-19,A,4700.0,a2405,4739.0,a2405,4739.0,2405,2405,39.0,39.0,0.00829787234042545,0.00829787234042545
2024-03-19,M,3554.0,m2405,3287.0,m2405,3287.0,2405,2405,-267.0,-267.0,-0.07512661789532926,-0.07512661789532926
2024-03-19,Y,8090.0,y2405,7820.0,y2405,7820.0,2405,2405,-270.0,-270.0,-0.03337453646477129,-0.03337453646477129
2024-03-19,P,8340.0,p2404,8288.0,p2405,8180.0,2404,2405,-52.0,-160.0,-0.006235011990407657,-0.01918465227817745
2024-03-19,JD,3645.0,jd2403,3407.0,jd2405,3443.0,2403,2405,-238.0,-202.0,-0.06529492455418384,-0.05541838134430732
2024-03-19,L,8224.29,l2404,8298.0,l2405,8326.0,2404,2405,73.70999999999913,101.70999999999913,0.008962475788183433,0.012367024995470599
2024-03-19,V,5602.0,v2404,5904.0,v2405,5951.0,2404,2405,302.0,349.0,0.05390931810067823,0.06229917886469116
2024-03-19,PP,7728.57,pp2404,7575.0,pp2405,7617.0,2404,2405,-153.5699999999997,-111.56999999999971,-0.019870428811539442,-0.014436047030692567
2024-03-19,J,1923.33,j2404,2112.5,j2405,2179.5,2404,2405,189.17000000000007,256.1700000000001,0.09835545642193488,0.13319087208123426
2024-03-19,JM,2212.5,jm2404,1524.5,jm2405,1630.5,2404,2405,-688.0,-582.0,-0.3109604519774011,-0.2630508474576271
2024-03-19,I,814.22,i2404,847.0,i2405,827.0,2404,2405,32.77999999999997,12.779999999999973,0.04025938935422846,0.015696003537127634
2024-03-19,EG,4546.67,eg2403,4375.0,eg2405,4534.0,2403,2405,-171.67000000000007,-12.670000000000073,-0.037757303696991484,-0.002786654848493497
2024-03-19,EB,9474.0,eb2403,9550.0,eb2405,9314.0,2403,2405,76.0,-160.0,0.008021954823728139,-0.016888325944690696
2024-03-19,PG,4800.0,pg2403,4450.0,pg2405,4735.0,2403,2405,-350.0,-65.0,-0.07291666666666663,-0.013541666666666674
2024-03-19,LH,14550.0,lh2403,14650.0,lh2405,15550.0,2403,2405,100.0,1000.0,0.0068728522336769515,0.06872852233676974
2024-03-19,WH,2748.0,WH405,3198.0,WH503,3198.0,2405,2503,450.0,450.0,0.16375545851528384,0.16375545851528384
2024-03-19,PM,2748.0,PM405,3122.0,PM503,3122.0,2405,2503,374.0,374.0,0.1360989810771469,0.1360989810771469
2024-03-19,CF,17131.33,CF405,15980.0,CF405,15980.0,2405,2405,-1151.3300000000017,-1151.3300000000017,-0.06720610717323183,-0.06720610717323183
2024-03-19,SR,6742.0,SR405,6570.0,SR405,6570.0,2405,2405,-172.0,-172.0,-0.025511717591219174,-0.025511717591219174
2024-03-19,TA,5933.0,TA404,5930.0,TA405,5960.0,2404,2405,-3.0,27.0,-0.0005056463846283554,0.004550817461655088
2024-03-19,OI,8388.33,OI405,8273.0,OI405,8273.0,2405,2405,-115.32999999999993,-115.32999999999993,-0.01374886300372069,-0.01374886300372069
2024-03-19,MA,2735.83,MA404,2603.0,MA405,2587.0,2404,2405,-132.82999999999993,-148.82999999999993,-0.04855199336216065,-0.054400309960779714
2024-03-19,FG,1626.3999999999999,FG404,1585.0,FG405,1553.0,2404,2405,-41.399999999999864,-73.39999999999986,-0.025454992621741224,-0.04513034923757986
2024-03-19,RM,2765.0,RM405,2702.0,RM405,2702.0,2405,2405,-63.0,-63.0,-0.02278481012658229,-0.02278481012658229
2024-03-19,SF,6345.71,SF404,6546.0,SF405,6550.0,2404,2405,200.28999999999996,204.28999999999996,0.03156305598585507,0.03219340310225327
2024-03-19,SM,5906.67,SM404,6144.0,SM405,6176.0,2404,2405,237.32999999999993,269.3299999999999,0.040179999898419805,0.045597604064557595
2024-03-19,CY,25750.0,CY404,21480.0,CY405,21265.0,2404,2405,-4270.0,-4485.0,-0.16582524271844656,-0.1741747572815534
2024-03-19,UR,2513.33,UR404,2070.0,UR405,2004.0,2404,2405,-443.3299999999999,-509.3299999999999,-0.17639148062530585,-0.20265146240247
2024-03-19,SA,2110.0,SA404,1898.0,SA405,1868.0,2404,2405,-212.0,-242.0,-0.10047393364928914,-0.11469194312796205
2024-03-19,PF,7652.0,PF404,7362.0,PF405,7404.0,2404,2405,-290.0,-248.0,-0.03789858860428641,-0.03240982749607946
2024-03-19,PX,8600.0,PX405,8562.0,PX405,8562.0,2405,2405,-38.0,-38.0,-0.0044186046511628385,-0.0044186046511628385
2024-03-19,SH,816.0,SH405,2723.0,SH405,2723.0,2405,2405,1907.0,1907.0,2.3370098039215685,2.3370098039215685
2024-03-19,CU,73050.0,cu2404,72770.0,cu2405,72920.0,2404,2405,-280.0,-130.0,-0.003832991101984984,-0.001779603011635822
2024-03-19,AL,19263.33,al2404,19215.0,al2405,19215.0,2404,2405,-48.330000000001746,-48.330000000001746,-0.002508912010540376,-0.002508912010540376
2024-03-19,ZN,21154.0,zn2404,21100.0,zn2405,21130.0,2404,2405,-54.0,-24.0,-0.0025527087075730703,-0.0011345372033657597
2024-03-19,PB,16181.25,pb2404,16210.0,pb2405,16215.0,2404,2405,28.75,33.75,0.0017767477790653352,0.002085747392815751
2024-03-19,NI,139716.67,ni2404,137140.0,ni2405,137460.0,2404,2405,-2576.670000000013,-2256.670000000013,-0.018442108590191908,-0.0161517591279553
2024-03-19,SN,230950.0,sn2404,228060.0,sn2405,228550.0,2404,2405,-2890.0,-2400.0,-0.012513531067330552,-0.01039185970989387
2024-03-19,AU,504.71,au2404,504.36,au2406,505.22,2404,2406,-0.3499999999999659,0.5100000000000477,-0.0006934675358125642,0.0010104812664699647
2024-03-19,AG,6334.33,ag2404,6301.0,ag2406,6305.0,2404,2406,-33.32999999999993,-29.329999999999927,-0.005261803537232823,-0.00463032396480767
2024-03-19,RB,3489.56,rb2404,3506.0,rb2405,3573.0,2404,2405,16.440000000000055,83.44000000000005,0.004711195680830782,0.023911324063778938
2024-03-19,WR,3749.2,wr2404,4226.0,wr2405,3872.0,2404,2405,476.8000000000002,122.80000000000018,0.12717379707670973,0.03275365411287745
2024-03-19,HC,3820.0,hc2404,3775.0,hc2405,3788.0,2404,2405,-45.0,-32.0,-0.011780104712041939,-0.008376963350785305
2024-03-19,FU,5660.0,fu2404,3400.0,fu2405,3367.0,2404,2405,-2260.0,-2293.0,-0.3992932862190812,-0.4051236749116608
2024-03-19,BU,3600.86,bu2404,3630.0,bu2406,3696.0,2404,2406,29.139999999999873,95.13999999999987,0.00809251123342758,0.026421465983126113
2024-03-19,RU,14500.0,ru2404,15325.0,ru2405,15395.0,2404,2405,825.0,895.0,0.05689655172413799,0.061724137931034484
